Bytes; TimeMs
803848; 43,6000
804872; 45,0000
805896; 44,9000
806920; 44,3000
807944; 43,8000
808968; 42,3000
809992; 46,2000
811016; 45,4000
812040; 45,0000
813064; 46,9000
814088; 47,8000
815112; 44,6000
816136; 47,7000
817160; 45,1000
818184; 45,3000
819208; 51,1000
820232; 47,1000
821256; 48,3000
822280; 46,9000
823304; 43,6000
824328; 48,3000
825352; 43,5000
826376; 50,5000
827400; 48,9000
828424; 47,5000
829448; 50,1000
830472; 46,1000
831496; 48,3000
832520; 48,0000
833544; 50,7000
834568; 48,4000
835592; 48,0000
836616; 47,2000
837640; 46,3000
838664; 48,2000
839688; 44,9000
840712; 46,6000
841736; 47,5000
842760; 47,4000
843784; 47,2000
844808; 47,0000
845832; 47,5000
846856; 47,1000
847880; 48,2000
848904; 46,2000
849928; 47,2000
850952; 46,9000
851976; 49,1000
853000; 49,4000
854024; 49,5000
855048; 46,9000
856072; 47,2000
857096; 47,0000
858120; 50,6000
859144; 47,5000
860168; 49,7000
861192; 48,4000
862216; 47,7000
863240; 47,4000
864264; 48,7000
865288; 47,8000
866312; 50,3000
867336; 48,7000
868360; 49,0000
869384; 48,3000
870408; 48,4000
871432; 48,6000
872456; 47,0000
873480; 48,5000
874504; 47,1000
875528; 47,8000
876552; 48,4000
877576; 49,1000
878600; 47,2000
879624; 49,7000
880648; 49,1000
881672; 50,3000
882696; 46,5000
883720; 47,9000
884744; 48,7000
885768; 46,2000
886792; 50,2000
887816; 47,0000
888840; 49,2000
889864; 49,8000
890888; 47,3000
891912; 49,1000
892936; 51,0000
893960; 48,9000
894984; 51,0000
896008; 48,0000
897032; 48,8000
898056; 48,1000
899080; 49,1000
900104; 49,5000
901128; 55,3000
902152; 52,9000
903176; 49,0000
904200; 50,4000
905224; 48,1000
906248; 51,5000
907272; 51,4000
908296; 53,1000
909320; 51,3000
910344; 55,7000
911368; 52,7000
912392; 54,9000
913416; 51,6000
914440; 51,3000
915464; 49,9000
916488; 52,7000
917512; 49,5000
918536; 51,8000
919560; 49,2000
920584; 49,5000
921608; 49,9000
922632; 51,6000
923656; 51,6000
924680; 50,3000
925704; 50,7000
926728; 51,6000
927752; 49,8000
928776; 51,5000
929800; 51,0000
930824; 52,6000
931848; 50,9000
932872; 51,0000
933896; 52,7000
934920; 52,6000
935944; 52,9000
936968; 49,8000
937992; 53,9000
939016; 56,5000
940040; 53,1000
941064; 51,0000
942088; 56,0000
943112; 52,2000
944136; 50,9000
945160; 52,8000
946184; 51,6000
947208; 51,5000
948232; 53,1000
949256; 52,8000
950280; 52,3000
951304; 52,2000
952328; 51,1000
953352; 51,5000
954376; 54,3000
955400; 53,2000
956424; 52,7000
957448; 55,8000
958472; 55,5000
959496; 55,6000
960520; 59,4000
961544; 54,5000
962568; 53,4000
963592; 53,9000
964616; 53,7000
965640; 54,8000
966664; 51,1000
967688; 52,3000
968712; 52,0000
969736; 51,9000
970760; 51,7000
971784; 52,5000
972808; 51,0000
973832; 52,1000
974856; 54,8000
975880; 53,8000
976904; 52,7000
977928; 51,9000
978952; 50,8000
979976; 51,4000
981000; 55,0000
982024; 53,9000
983048; 51,2000
984072; 52,8000
985096; 52,3000
986120; 52,0000
987144; 55,3000
988168; 56,5000
989192; 55,7000
990216; 56,3000
991240; 53,2000
992264; 52,0000
993288; 55,4000
994312; 54,3000
995336; 53,3000
996360; 54,9000
997384; 57,3000
998408; 59,8000
999432; 57,5000
1000456; 52,4000
1001480; 56,5000
1002504; 54,8000
1003528; 52,7000
1004552; 53,4000
1005576; 54,3000
1006600; 52,5000
1007624; 53,1000
1008648; 51,9000
1009672; 52,1000
1010696; 52,7000
1011720; 56,8000
1012744; 56,1000
1013768; 55,7000
1014792; 55,6000
1015816; 50,9000
1016840; 54,8000
1017864; 54,8000
1018888; 55,0000
1019912; 56,4000
1020936; 56,7000
1021960; 56,0000
1022984; 56,1000
1024008; 56,9000
1025032; 53,6000
1026056; 56,2000
1027080; 56,7000
1028104; 56,2000
1029128; 55,0000
1030152; 55,3000
1031176; 57,9000
1032200; 54,9000
1033224; 55,8000
1034248; 55,2000
1035272; 60,3000
1036296; 55,9000
1037320; 56,5000
